Tweet,Fecha,Locacion,Tipo,Longitud,Latitud,Poblacion,,
"Gracias al pendejo de @lopezobrador_ al cerco sanitario por el COVID-19 somos referentes en el mundo, por la atenci… https://t.co/cDy3MDH2ny",Fri Aug 07 18:25:26 +0000 2020,"México, Nezahualcóyotl, Nezahualcóyotl Segundo [Relleno Sanitario]",R,-99.0170165,19.432722,23,,
Seguimos trabajando diariamente con las labores de sanitización y concientización ante el fenómeno sanitario… https://t.co/y0qoebcLht,Fri Aug 07 18:47:07 +0000 2020,"Quintana Roo, Solidaridad, San Carlos",R,-87.346982,20.5845305,27,,
Acuerda INE blindaje sanitario para elecciones de 2021: El Instituto Nacional Electoral aprobó su Estrategia de Cap… https://t.co/hgv6tAocal,Fri Aug 07 22:40:09 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
"Los antorchistas del sur del estado exigimos: agua potable, drenaje sanitario, electrificaciones, alumbrado público… https://t.co/GKZtjkTxAD",Fri Aug 07 22:43:31 +0000 2020,"Veracruz de Ignacio de la Llave, Mecatlán, Mecatlán",U,-97.6876885,20.213337,5649,,
"@VeroDelgadilloG Acá en Jalisco les vale madres todo eso. Ayer dieron permiso de abrir a los cines, sin control sanitario.",Fri Aug 07 23:19:14 +0000 2020,"Jalisco, Zapopan, Las Palomas",R,-103.4847745,20.790657,0,,
...un llamado de atención a redoblar esfuerzos y cercos sanitarios para frenarla lo más pronto posible el contagio… https://t.co/PgMskiFspj,Sat Aug 08 00:27:41 +0000 2020,"Veracruz de Ignacio de la Llave, Orizaba, Orizaba",U,-97.0935,18.849194,120500,,
"@ricardos1937 Trabajos muy variados, aprendiendo y con ánimo. Gracias a Dios con salud. Con los cuidados sanitarios. Saludos tío! Un abrazo",Sat Aug 08 01:05:16 +0000 2020,"Puebla, San Pedro Cholula, San Cristóbal Tepontla",R,-98.3340725,19.0742235,48,,
Copia y Reserva tus excursiones con todos los protocolos sanitarios estamos en proceso de PUNTO LIMPIO! https://t.co/eWC5Y6THbp,Sat Aug 08 02:01:13 +0000 2020,"Puebla, San Andrés Cholula, San Rafael Comac",R,-98.308599,19.022994,287,,
@OpEsMx Ese sujeto se brincó un retén del Hoy no circula sanitario y arriesgó la vida del policía y de mucha gente… https://t.co/tPidSbfkEB,Sat Aug 08 17:49:48 +0000 2020,"Hidalgo, Pachuca de Soto, Aquiles Serdán",R,-98.775808,20.1056375,0,,
"Continúan operando de manera permanente los 71 filtros sanitarios en mercados, tianguis y plazas. Hoy sábado superv… https://t.co/whImksRnd7",Sat Aug 08 21:17:20 +0000 2020,"Zacatecas, Pánuco, El Romerillo",R,-102.5356805,23.084088,0,,
#GómezPalacio La oficina regional de Oficina Regional de Protección contra Riesgos Sanitarios (Coprised) alerta a l… https://t.co/vn850piIgF,Sun Aug 09 03:40:08 +0000 2020,"Durango, Lerdo, La Nogalera Nueva España",R,-103.657843,25.471381,7,,
#GómezPalacio La oficina regional de Oficina Regional de Protección contra Riesgos Sanitarios (Coprised) alerta a l… https://t.co/GTMOewJCQG,Sun Aug 09 03:42:06 +0000 2020,"Coahuila de Zaragoza, Viesca, El Alto del Palomillo",R,-103.23313,25.244223,0,,
"Impresionante protocolo sanitario al arribo del @EmbCarlosFelix a #KualaLumpur, para después de su gran labor al fr… https://t.co/6QSrNyTKGv",Sun Aug 09 14:03:56 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
@HelenRuizrex @omarfayad @SSalud_mx El Hoy No Circula Sanitario se mantiene vigente en tanto las autoridades compet… https://t.co/OJGx7vMdfN,Sun Aug 09 15:00:46 +0000 2020,"Hidalgo, Pachuca de Soto, Aquiles Serdán",R,-98.775808,20.1056375,0,,
Pooooobrecita #LadyPedinche. Se acepta papel sanitario y kleenex para que seque sus lágrimas.,Sun Aug 09 16:43:04 +0000 2020,"Ciudad de México, Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884,,
@D4v1DTB @omarfayad El Hoy No Circula Sanitario se mantiene vigente en tanto las autoridades competentes no declare… https://t.co/98strWAP2H,Sun Aug 09 22:59:51 +0000 2020,"Hidalgo, Pachuca de Soto, Aquiles Serdán",R,-98.775808,20.1056375,0,,
@Leonardoarq1 @omarfayad @SSalud_mx El Hoy No Circula Sanitario se mantiene vigente en tanto las autoridades compet… https://t.co/e3BNrzwnCX,Sun Aug 09 23:53:38 +0000 2020,"Hidalgo, Pachuca de Soto, Aquiles Serdán",R,-98.775808,20.1056375,0,,
Se nos olvida que seguimos en contingencia en riesgo sanitario es mejor eso que salir a infectarse hay que cuidar a… https://t.co/WhtLRHi91k,Mon Aug 10 01:36:15 +0000 2020,"México, Nezahualcóyotl, Nezahualcóyotl Segundo [Relleno Sanitario]",R,-99.0170165,19.432722,23,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/U9vynQO3xn",Mon Aug 10 05:03:31 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
"Los negocios deben cumplir con todos los protocolos sanitarios, controlar el aforo, cuidar la sana distancia y habe… https://t.co/QGCfX4dadO",Mon Aug 10 13:08:07 +0000 2020,"Puebla, Puebla, Fundadores del Ejido Colonia Chapultepec",R,-98.1542665,19.0322295,550,,
Te invitamos a la mesa redonda con el tema: Analizando el Reglamento en Materia de Control Sanitario para el Cannab… https://t.co/QU5gcYXVhV,Mon Aug 10 15:14:08 +0000 2020,"Ciudad de México, Coyoacán, Coyoacán",U,-99.1525965,19.3206955,614447,,
"Bienvenidos a Tehuacán Puebla.
Nuestros protocolos sanitarios nos protegen a todos...
.
#sanadistancia #cubrebocas… https://t.co/VqcVzdkwBx",Mon Aug 10 18:48:02 +0000 2020,"Quintana Roo, Solidaridad, San Carlos",R,-87.346982,20.5845305,27,,
Como si faltaran problemas en @Chivas. Christian ‘Chicote’ Calderón violó el protocolo sanitario el pasado fin de s… https://t.co/B3mB7yHIoH,Tue Aug 11 03:11:03 +0000 2020,"Michoacán de Ocampo, Morelia, Roca Dura",R,-101.27577,19.652724,268,,
"Mientras La tendencia mundial es fortalecer su regulador sanitario e impulsar la industria nacional, en México “se… https://t.co/VWhVGu6o4u",Tue Aug 11 14:34:59 +0000 2020,"Ciudad de México, La Magdalena Contreras, La Magdalena Contreras",U,-99.2480095,19.318042,246428,,
"#VIDEO | La supervisión de protocolos sanitarios en gimnasios y albercas que buscan reabrir en #Irapuato, inició po… https://t.co/t0tiFOC5az",Tue Aug 11 22:00:56 +0000 2020,"Guanajuato, León, Rancho de Don Alberto García",R,-101.601401,21.09806,1,,
Cuando decides ser responsable sanitario firmas tu sentencia laboral. Inge. Delia,Wed Aug 12 00:11:03 +0000 2020,"Oaxaca, San Pedro Pochutla, San Miguel Figueroa",R,-96.396036,15.789067,1269,,
"@franciscoctm @omarfayad @difhgo Buenas tardes Francisco, el Hoy No Circula Sanitario se mantiene vigente en tanto… https://t.co/r5lzE9rbwO",Wed Aug 12 01:05:43 +0000 2020,"Hidalgo, Pachuca de Soto, Aquiles Serdán",R,-98.775808,20.1056375,0,,
@DANYLOVEER @omarfayad El Hoy No Circula Sanitario se mantiene vigente en tanto las autoridades competentes no decl… https://t.co/qR5IzAP8GY,Wed Aug 12 01:21:59 +0000 2020,"Hidalgo, Pachuca de Soto, Aquiles Serdán",R,-98.775808,20.1056375,0,,
"Distractor, para tratar de ocultar el desastre sanitario.
#Nosfaltan53mil https://t.co/GEmNmVebsD",Wed Aug 12 03:02:08 +0000 2020,"México, Nicolás Romero, La Concepción (El Escobal)",R,-99.3911885,19.6415715,1292,,
La mejor manera de honrar el trabajo del personal sanitario es quedándote en casa y usar el cubrebocas cuando salga… https://t.co/ssp7cB2LHx,Wed Aug 12 03:53:05 +0000 2020,"Ciudad de México, Gustavo A. Madero, Gustavo A. Madero",U,-99.1158905,19.518656,1173351,,
"@ulises43176349 @omarfayad @SSalud_mx Continúa vigente el ""Hoy No Circula Sanitario"", que nos ha ayudado a reducir… https://t.co/jJUV0mYZSi",Wed Aug 12 04:08:55 +0000 2020,"Hidalgo, Pachuca de Soto, Aquiles Serdán",R,-98.775808,20.1056375,0,,
@ulises43176349 @omarfayad @SSalud_mx El Hoy No Circula Sanitario se mantiene vigente en tanto las autoridades comp… https://t.co/nnz82TeJGL,Wed Aug 12 04:09:19 +0000 2020,"Hidalgo, Pachuca de Soto, Aquiles Serdán",R,-98.775808,20.1056375,0,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/AFLw5X4TFl",Wed Aug 12 05:43:25 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
"Inauguró gobierno de Tepecoacuilco obra de drenaje sanitario en barrio de la ""Mohonera"".

Boletín

Con estricto ape… https://t.co/WEv95eVD8F",Wed Aug 12 05:59:32 +0000 2020,"Guerrero, Tepecoacuilco de Trujano, Las Tunas",R,-99.47782,18.1274175,210,,
"Entro al sanitario para ducharme y al momento de ver el inodoro 🤮🤦🏻‍♂️
Vivir con hombres (No gais) no está nada COOL.",Wed Aug 12 20:15:03 +0000 2020,"Querétaro, Querétaro, El Huizachal de las Tetillas",R,-100.4405945,20.7152745,97,,
@SoyElBorder Soy tan señora q compro acceso Bamanex por los sanitarios 🤓,Thu Aug 13 00:19:50 +0000 2020,"Jalisco, Guadalajara, Guadalajara",U,-103.335882,20.676652,1385621,,
Llevan mano el personal sanitario y personas ancianas o con patologías agravantes. Quizá nunca seas (ni seamos) can… https://t.co/rFf6kBJ1dc,Thu Aug 13 04:13:28 +0000 2020,"Nuevo León, Apodaca, El Tasajillo",R,-100.1687175,25.778679,0,,
"‼CONTINÚA REACTIVACIÓN
ECONÓMICA DEL MUNICIPIO

🔹️Abrirán cines con protocolos sanitarios a partir del 1 de septiem… https://t.co/h9jn6b5UlW",Thu Aug 13 05:09:17 +0000 2020,"Guanajuato, Irapuato, Irapuato",U,-101.3403935,20.673542,452090,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/UAX7CSd5mK",Thu Aug 13 05:49:33 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
@genarosotogenar Comisión Federal para la Protección contra Riesgos Sanitarios ​ es una dependencia federal del gob… https://t.co/zdWTYhHkeD,Thu Aug 13 14:00:48 +0000 2020,"Sonora, Hermosillo, Vicente Guerrero",R,-111.498181,28.9698625,5,,
@cecyfernandez @Buenjerry Tu también l OS puedes recibir y firmar en papel sanitario,Thu Aug 13 15:54:22 +0000 2020,"Sonora, Hermosillo, Vicente Guerrero",R,-111.498181,28.9698625,5,,
Urge la construcción  de un relleno  sanitario en Coatzacoalcos, Especialista  Ambiental https://t.co/2h9PFYF4dY,Fri Aug 14 04:07:30 +0000 2020,"Veracruz de Ignacio de la Llave, Coatzacoalcos, Coatzacoalcos",U,-94.432482,18.135455,212540,
La vacuna VS Covid19 es el inicio de un cerco sanitario las toallas Sanitiprotect son un apoyo muy importante para… https://t.co/LOuDWOM0Nn,Fri Aug 14 04:21:48 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/Hcve3Fc56F",Fri Aug 14 07:00:45 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
"Muy buenos días. Feliz fin de semana, y sigamos tomando medidas y cuidados sanitarios para seguir disfrutando de la… https://t.co/wHNLPWnBJR",Fri Aug 14 12:09:28 +0000 2020,"Veracruz de Ignacio de la Llave, Boca del Río, Veracruz",U,-96.0989905,19.1431005,132011,,
Nuestros expositores están preparados para cumplir con los los protocolos sanitarios necesarios y atenderte como lo… https://t.co/M04hurd7qL,Fri Aug 14 12:50:48 +0000 2020,"Ciudad de México, Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884,,
"España nuevamente al borde del colapso sanitario. En México, pese a malintencionadas críticas, meritoria labor.",Fri Aug 14 15:32:30 +0000 2020,"México, Cuautitlán Izcalli, Las Tinajas",R,-99.233657,19.6562895,1472,,
"En el @RppGro se respetan los protocolos sanitarios y se atiende a las personas que acuden a ingresar sus trámites,… https://t.co/0styiLYY6B",Fri Aug 14 19:22:54 +0000 2020,"Guerrero, Chilpancingo de los Bravo, Inscuinatoyac (El Pueblito)",R,-99.7241815,17.3916575,663,,
"Cerco sanitario
#ExaRiveristas #ExaBFF",Fri Aug 14 20:49:59 +0000 2020,"Veracruz de Ignacio de la Llave, Fortín, Paso Agustín",R,-96.981183,18.894686,72,,
"Antes de desechar tus residuos sanitarios, como guantes, cubre bocas, caretas, es necesario cortarlos, para un… https://t.co/N1fE9knsnA",Sat Aug 15 00:13:32 +0000 2020,"México, Metepec, Colonia Llano Grande (El Salitre)",R,-99.5799145,19.2515305,1194,,
@The_Hubert_1 Habrá que confirmar los protocolos sanitarios. 😌,Sat Aug 15 02:26:00 +0000 2020,"Jalisco, Zapopan, Las Palomas",R,-103.4847745,20.790657,0,,
@PGuillermoSerra Por todo el mundo enfermos y personal sanitario que todos se salven se curen y se acabe la pandemi… https://t.co/o4s2TEhIZX,Sat Aug 15 08:40:44 +0000 2020,"Veracruz de Ignacio de la Llave, Río Blanco, Río Blanco",U,-97.1455735,18.84346,41785,,
"Mantienen operación Filtros de Control Sanitario del Ayuntamiento de Oaxaca de Juárez
https://t.co/fBUMoBo7Tr",Sat Aug 15 13:14:25 +0000 2020,"Oaxaca, Oaxaca de Juárez, Cuatro Vientos",R,-96.7250025,17.090319,6,,
Personal de @TurismoCDMX brindando apoyo a la ciudadanía en los filtros sanitarios ubicados en el #CentroHistórico… https://t.co/8BYOOVLZ8i,Sat Aug 15 17:07:40 +0000 2020,"Ciudad de México, Coyoacán, Coyoacán",U,-99.15234,19.328383,614447,,
"Este sábado visitamos el filtro sanitario ubicado en el Mercado de Abastos, uno de los más utilizados en Zacatecas,… https://t.co/Rs5yEHsnjX",Sat Aug 15 20:22:28 +0000 2020,"Zacatecas, Pánuco, El Romerillo",R,-102.5356805,23.084088,0,,
@moenmaniaco @omarfayad El Hoy No Circula Sanitario se mantiene vigente en tanto las autoridades competentes no dec… https://t.co/tSppmoghf0,Sun Aug 16 00:57:28 +0000 2020,"Hidalgo, Pachuca de Soto, Aquiles Serdán",R,-98.775808,20.1056375,0,,
La #COFEPRIS no ha autorizado ningún registro sanitario de medicamentos que contenga en su formulación la sustancia… https://t.co/VlrtxrS2Y9,Sun Aug 16 04:45:27 +0000 2020,"Veracruz de Ignacio de la Llave, Fortín, Paso Agustín",R,-96.981183,18.894686,72,,
"@PatyArmendariz -Manipular Cifras
-No preveer equipo sanitario para personal médico
-Incongruencias de Gatell
-Rest… https://t.co/k0H8mQFQI7",Sun Aug 16 12:55:49 +0000 2020,"Quintana Roo, Benito Juárez, Los García",R,-87.0316645,21.048719,0,,
Lame bolas con bigotes de mosca de sanitario.,Sun Aug 16 17:40:07 +0000 2020,"Chihuahua, Aldama, El Papalote",R,-106.1628985,28.941866,0,,
@elgatopolitico_ Ustedes dijeron que manejarian su propio semáforo sanitario sobre el covid 19.,Sun Aug 16 23:11:40 +0000 2020,"Tamaulipas, Nuevo Laredo, San Isidro",R,-99.726569,27.473712,0,,
Estoy a dos cuadritos de papel sanitario sin quedarme con qué limpiarme y gracias a @MauVila y sus espléndidas medi… https://t.co/KUphhckwMq,Sun Aug 16 23:49:29 +0000 2020,"Yucatán, Mérida, Palestino Necaxa",R,-89.623611,20.941035,0,,
"No les preocupa el riesgo sanitario como mencionan, lo que les importa es que afean el espacio público de estas áre… https://t.co/nCLGOBxrxp",Mon Aug 17 01:40:32 +0000 2020,"Ciudad de México, La Magdalena Contreras, La Magdalena Contreras",U,-99.2480095,19.318042,246428,,
"Cantinas antiguas de México donde no había sanitarios 🤔😕 Ahí ustedes se imaginarán... 😰😄 Y si entré, eh!! 😅 Guanaju… https://t.co/L4WEnAVH6B",Mon Aug 17 05:17:28 +0000 2020,"Guanajuato, Guanajuato, Mineral de Garrapata",R,-101.250134,21.0254965,0,,
"Comunicado @LNBPoficial 📃

Conoce el protocolo sanitario de la Liga SísNova LNBP para el regreso seguro del balonce… https://t.co/BwB88bMoGE",Mon Aug 17 14:00:10 +0000 2020,"Jalisco, Zapopan, Las Palomas",R,-103.4847745,20.790657,0,,
"Riesgo Sanitario? Protección Civil? 
A ustedes no les importa un carajo ninguna de esas cosas, solo quieren JODER a… https://t.co/15h9mzYLXj",Mon Aug 17 15:06:49 +0000 2020,"México, Tlalnepantla de Baz, Ejido de Tenayuca (Cola de Caballo)",R,-99.1642825,19.543933,71,,
Personal de @TurismoCDMX ya listos para colaborar en los filtros sanitarios 😷🌡🧴 ubicados en el #CentroHistórico de… https://t.co/H6MEwzZikW,Mon Aug 17 17:23:02 +0000 2020,"Ciudad de México, Coyoacán, Coyoacán",U,-99.15234,19.328383,614447,,
El @GuadalajaraGob  exhorta a los propietarios de giros comerciales a que acaten los protocolos sanitarios. Debemos… https://t.co/OR6Gn5Y3gC,Mon Aug 17 17:28:01 +0000 2020,"Jalisco, Guadalajara, Guadalajara",U,-103.335882,20.676652,1385621,,
@steveenmorales2 Jajajajaja jajajajaja ia stoy arta de tanto pasar por los filtros sanitarios y quedar toda olorosa 🥴,Mon Aug 17 17:29:43 +0000 2020,"Jalisco, San Pedro Tlaquepaque, Colonia Cerro del Cuatro",R,-103.348324,20.592133,0,,
"López Obrador de 2009 debería darle una lección al de hoy en día.

Ojalá lo viéramos hablando de cercos sanitarios… https://t.co/87MHrONfo5",Mon Aug 17 19:40:02 +0000 2020,"Ciudad de México, Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153,,
Protocolo Sanitario😷 anunciado por @LNBPoficial,Tue Aug 18 00:39:06 +0000 2020,"Jalisco, Zapopan, Las Palomas",R,-103.4847745,20.790657,0,,
"Se parecen a mi tía que gritaba en la hora de aplausos a los sanitarios: ""- España, unida, jamás será vencida.""
Mi… https://t.co/niiEnjIZvl",Tue Aug 18 01:18:52 +0000 2020,"México, Cuautitlán Izcalli, Las Tinajas",R,-99.233657,19.6562895,1472,,
@MARCO1152 @omarfayad El Hoy No Circula Sanitario se mantiene vigente en tanto las autoridades competentes no decla… https://t.co/L1w0cD3eYz,Tue Aug 18 03:27:36 +0000 2020,"Hidalgo, Pachuca de Soto, Aquiles Serdán",R,-98.775808,20.1056375,0,,
Ataque a filtro sanitario en Coahuila fue por desesperación https://t.co/StmdwsPmcO @MeganoticiasTVC https://t.co/ezLVdFcl04,Tue Aug 18 03:34:02 +0000 2020,"Coahuila de Zaragoza, Viesca, El Alto del Palomillo",R,-103.23313,25.244223,0,,
@jgortega2 @omarfayad El Hoy No Circula Sanitario se mantiene vigente en tanto las autoridades competentes no decla… https://t.co/heseHXWSaM,Tue Aug 18 03:39:44 +0000 2020,"Hidalgo, Pachuca de Soto, Aquiles Serdán",R,-98.775808,20.1056375,0,,
@mokozzo9 @LAEVICKY @MundoGodinez Si vaya con todo en un mensaje contundente para esos que hasta roban sanitarios 😂😂😂,Tue Aug 18 03:48:32 +0000 2020,"Quintana Roo, Solidaridad, San Carlos",R,-87.346982,20.5845305,27,,
"📌Toma en cuenta

Hoy No Circula Sanitario es una medida temporal derivada de la pandemia por #COVID19

Recuerda que… https://t.co/h9z9rbIjfb",Tue Aug 18 07:02:59 +0000 2020,"Hidalgo, Santiago de Anaya, Lomas de Guillén",R,-98.92483,20.498003,106,,
@AyD_ParaTi respuesta a drenaje sanitario roto en colibrí 3/sector guadalupe n l,Tue Aug 18 14:43:14 +0000 2020,"Nuevo León, Guadalupe, Las Escobas",R,-100.196134,25.6766035,3,,
Nuestros expositores están preparados para cumplir con los los protocolos sanitarios necesarios y atenderte como lo… https://t.co/sKLtX222BG,Tue Aug 18 15:41:14 +0000 2020,"Ciudad de México, Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884,,
@AyD_ParaTi Es en un canal de drenaje pluvial se cayo una pared y ahí va un aducto de drenaje sanitario se rompio,Tue Aug 18 18:42:20 +0000 2020,"Nuevo León, Guadalupe, Las Escobas",R,-100.196134,25.6766035,3,,
